name,city_short_code,city_name,date,year_month,dataset_portion,meeting_section,speaker_role,start,end,text,topic
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,1862.282,2048.171,"Greetings, Ann Arbor City Council. I'm Luis Vasquez. I live at 909 Barton Drive. I'm a resident of Upper Lowertown. I'm a former health care worker at the University of Michigan. That was about 30 years ago or so. But in terms of CA1 and CA2, I support pedestrian and bicyclist infrastructure.  and hope to see more of that occur around the city, but including this problematic intersection and bridge. When I was working at U of M, these were always treacherous crosswalks.  OK, treacherous, no matter what time of day or night. Now, the university, if they want what they want, they should pay more for what they want, OK, and not be subsidized by the Ann Arbor taxpayers.  And in terms of CA9, I support this proposal, this action, and like when developers put forward affordable housing options. I think this is the best course moving forward.  What I really wanted to talk about was the library lot. And I wanted to echo some of Dan Adams's commentary from a few weeks ago and the proposals that he is pushing forward. And I will also be writing some email to city council expressing my views on what should happen with the library lot.  I think that Ann Arbor City Council should put forward proposals to either modify or replace the amendment to the city charter from 2018 and I I'm a fan of  putting money and effort into improving Liberty Plaza because that is our commons too. The library is our commons. Kemp House is our commons too.  And if we spin our wheels constantly, I mean, I've been an observer of the center of the city and the library, conservancy, et cetera, et cetera, meetings. And I'm frustrated by the amount of time and effort and money that has been put towards that  for four years now, over four years, and we have nothing. We have nothing. I appreciate your time. Thank you very much.",Transportation and Mobility
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,1702.393,1856.137,"I'm Larry Deck. I'm speaking as an individual tonight. I'm on the board of Walk Like Washtenaw, but we haven't had a time to put together an organizational statement on your latest proposals before you tonight.  It's been interesting to follow the progress of this project, the sad progress over the last year. Walk Like Washington has tried to represent the public interest and tried to represent what's in Ann Arbor's and the university's non-motorized transportation plans and carbon neutrality plans. So far we haven't been successful, but we hope to be. The earlier statement, I hope you had a chance to look at what I sent you earlier today.  The WBWC statement from about a year ago talked about what's needed. Widening the west sidewalk on the bridge by about five feet and building the long planned trail loop under the bridge. Widening the sidewalk would allow room for bi-directional bike lanes and a pedestrian lane as an important part of a campus-to-campus bike route if we ever want to make a safe route between the campuses for biking.  However, a council by a 65 vote about a year ago directed the designer to proceed with a bad design, which would actually narrow the west sidewalk from 10.5 feet to 8 feet. Now you've been presented with a proposal which, as I understand it, would narrow it from 10.5 feet to 10 feet. So it's less bad, but it's still not good. And it's not what's needed.  One thing that I'm confused about in the proposal before you is the cost issue. It would authorize $2 million to widen the bridge by two feet, as I understand it. We were told about a year ago that it was estimated to cost about half a million dollars to widen it by five feet because of the need for an extra support beam. So it seems odd that we'd be paying more for less, paying three times as much for  or four times as much for less than half as much widening. So that ought to be clarified, what the issue with the cost is there. Also before you, as I understand it, the city would be paying the first 500,000, first half million, and then the university would pick up any additional one and a half million up to $2 million. If that's right, and if it turns out that the cost is only about a half million, then the city has been taken to the cleaners on this deal. I think you ought to look into that cost issue.  You know, we're on the verge of making a $10 million mistake on a long-term investment here when really we should do it right. And if we can't do the bridge right on a long-term investment like this, we should reject this proposal until we can do the design right and build it right. Thank you.",Transportation and Mobility
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,1491.527,1681.772,"You can start the clock. My name is Blaine Coleman and I am here also to speak against military aid to Israel. Now this City Council, the Ann Arbor City Council for just about 40 years now has been  blocking every resolution to cut aid to Israel to the apartheid state of Israel. Since January of 1984, this  racist Ann Arbor City Council has thrown all its weight against every resolution that would cut aid to Israel. And you see Israel massacring Palestinians by the thousands.  by the hundreds, by the dozens, by the ones, twos and threes almost every day. You see, Israel has just appointed has just appointed a national security minister named Ben Gavir, who is in charge of the Israeli police in Israel and in the occupied West Bank.  He had a portrait for years. He had a portrait of a mass murderer hanging proudly in his living room in his home.  That is who is in charge of the triggers in Israel. That's who has his hand on all those triggers against the Palestinian people. And your tax dollars are fueling all this mass murder against the Palestinians. And you have thrown all your weight for years and years, you, the Ann Arbor City Council.  against any resolution that would object to military aid to Israel. This is really different from what happened when Larry Hunter was on city council. He fought for a resolution to boycott the apartheid state of South Africa, and he won. It was a fight, it was not unanimous, but he won.  This is something you ought to do, have to do to stop the racist state of Israel from murdering more Palestinians. Larry Hunter was not wrong to push for a resolution to boycott the apartheid state of South Africa. And all those thousands of people who have approached you over 40 years to do the same against the apartheid state of Israel.  Those thousands of people are not wrong either.  Approve the seven-word resolution that you've been sitting on for so many years. Approve the resolution that says we are against military aid to Israel. Stop being a dog for the Ku Klux Klan state of Israel. And there goes Jen Eyre walking out, coward that she is. She took money from old friends of the Israel Defense Forces, remember, in her campaign.",Israel-Palestine
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,1286.365,1486.313,"What was the word that he said? Pleasant Michigan, what? Scenic. Scenic Michigan. What a joke. We are sitting on the largest dioxin contamination in the world and this city council and these city council people are responsible to do something about it. They have majorly failed to do anything about it. Now we are supposed to  to offer this lady who has done nothing to help the pollution in this town, offer her all kinds of praises? Is that, is that crazy or not? Hello Ann Arbor, I'm not here to talk about that but I am standing in front of our mayor here who was at the  January 12th event where Ms. Camilla Harris was here to talk about global warming and how they are intrigued to fix the planet. I ask you, this mayor has been sitting here watching Gelman Dioxin grow by leaps and bounds. Is he someone that we would believe cares  a goddamn thing about pollution or the integrity of the planet, if anybody believes that, they just have themselves to blame because nobody in their right mind would believe that this guy cares anything about Earth's integrity and safety.  Aside from that, I come here often to talk about the rights of the Palestinian people. I wonder if Mr. Mayor heard the voices of Michigan students who protested outside of the Rackham Auditorium, saying, not a nickel, not a dime, no more money for Israel's crime. Mr. Mayor, did you hear them?  Answer me, did you hear those students saying not a nickel, not a dime, no more money for Israel's crime? Because the same students passed resolutions saying no more money for Israel. The same students have been coming here demanding  something to be done about this apartheid state of Israel. And you have turned a blind eye to all of them. You have ignored 3,000 people signing petitions asking you to do the right thing. And every day that you close your eyes to the rights of the Palestinian people, more children are dead. Do you hear me?  There are children dying without tax dollars. There are children in Palestine who are dying, and you continue to ignore them while you tell us you care about Ukrainians. You're a liar. You're a racist. And you don't give a damn about the environment. And I know it. If nobody knows it, I know it. And I will be sure to come here and tell everyone until everybody understands who you are and what you stand for.  You are a racist. You didn't hear those students, but they were there. You will hear them. This will happen. This phony baloney City Council will vote to stop military aid to Israel. Thank you. Do it sooner rather than later, because you will save your own humanity. Thank you.",Governance and Civic Engagement
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,1119.049,1274.94,"Hello, everyone. Thank you for the opportunity to come up here and speak. I won't be long. I said everything I had to say in my letter. Did everyone get one? And when I looked up on the internet, I seen Miss Erica Briggs.  and her bio that she's an activist, you know, out in the community, and I liked that. I apologize for some names on here that I put, because I didn't know. Mr. Matthew and Miss Carrie, I just assumed they was part of your committee when I was Googling. But I did get two right, Miss Erica and Mr. Christopher. So I'm good with that. And so I just want to say is I'm a mother that's very determined. I raised a lot of kids of my own.  And I had to get creative raising those kids and make them happy. And so I gave you a copy of my news article that I made down in Muskegon. And it was big and popular. I drew 500 to 600 kids. I mean, it got so popular that people just got comfortable and dropped all they little ones at my house. And so I just like helping, making an impact on people.  My struggles don't stop me from having a warm heart. I'm not here to ask for anything, but what I am asking, I don't know how Ann Arbor do their little thing as far as blocking off the streets. I've been riding and looking, and I seen one street called Arbordale off a stadium that possibly could be blocked off in the summertime with children's activities and everything, right next door to where Louis's Jewelry  used to be, and they just recently moved. I also went in there and spoke with them about the idea, and they thought it was beautiful. Anything they can do to help me, they'd be willing. Guy rolls down there on Dexter and Stadium. I just don't know which end would be legally to block off. But they also was very supportive. So I'm a woman. I'm not afraid to move around and reach out and talk and speak. I had all those kids, so I had to speak.  and keep up with everybody and that's it. If someone could let me know if I'm able to do this and I get it going on every year and make everybody happy, children and families and uniting everybody and making everybody have fun. I would like to connect with Ms. Erica Briggs on some ideas if that's possible. My name and number is on here, give me a call please. Thank you.",Parks and Recreation
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,1014.576,1099.192,"And if you're interested, submit your photographs to our contest also. And most importantly,  For a non-profit, and you folks have worked with non-profits, the most important thing is that Erica made sure that we stayed afloat financially. So, as a manager and the attorney knows, it's much easier to follow, or the administrator, it's much easier to follow a mediocre person than it is a  excellent achiever. So now our new successor to as Executive Director has some pretty big footsteps. I was going to say shoes, but I can't do that. Some pretty big footsteps to follow. For all of this, all of these reasons, and for the loyalty and devotion that she has shown to Scenic Michigan, I am pleased to announce that the Scenic Michigan Board of Directors  has designated Erica Briggs as this year's scenic hero. And we present her with the small token as a remembrance of the scene.",General Community Organizing
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,845.969,1000.951,"Mr. Mayor, members of council.  Good evening, my name is Peter Lutzman, and I'm the president of Scenic Michigan, a nonprofit organization here in the state of Michigan. Contrary to some of the other people who are here and who I've heard this evening, I'm not here to whine, I'm not here to complain, I'm not here to gripe, and I don't want anything from you folks. To the contrary, I'm here to present Scenic Michigan's Scenic Hero Award.  This award is given in recognition to someone, an individual, a company, a group, who signifies a lasting contribution to the preservation, the protection, and the enhancement of the scenic character here in Michigan.  on its roads, in the environment, in its communities. And this year's award goes to Council Member Erica Briggs. Erica came to my attention about five years ago as she applied for the position of Executive Director of Scenic Michigan. And I was very concerned when she applied because I looked at her resume.  And her resume showed that she was a community activist. She was involved in biking, not the Hell's Angel type, but in biking. She was a runner. She was a camper. She was a cook. She was a traveler. She was a mother and a wife and an academic, having completed her master's and was working on her PhD.  But as it said, if you want a job to get done, give it to a busy person. And we did. And I'm very glad that we did. During her time as executive director, Erica monitored state and federal litigation.  the lawsuits that are filed by the billboard companies against municipalities that regulate the billboards and signs. She participated in developing of local ordinances and state legislation. She spread the word about Scenic Michigan in person, in the media, and electronically.  and she organized and promoted our Scenic Michigan photo contest.",Urban Development
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,648.068,837.096,"Thank you. Good evening. This is Tom Stolberg calling from Lowertown in Ann Arbor. We're calling in about C1. And I hope you've all read the very thorough report. So I just want to make a mention from page 19 of that report about the Robert and Irma Hayden House Historic District.  The Robert and Irma Hayden House Historic District Study Committee finds that the proposed Historic District, Robert and Irma Hayden House Historic District, sounds redundant, has significant under National Register of Historic Places, Criterion B, as it illustrates the lives of persons significant in our past within a local, state, or national historic context.  I support this and hope that you'll vote in favor of this. We do have some other single resource districts within our city, Northern Brewery, Cobblestone Farm come to mind. This is a wonderful way to recognize, not just preserve, but recognize architecture and people and the history of our community. We have our bicentennial coming up in 2024. So I'm hoping that there'll be some other recognition similar to this  that will be highlighted as part of that as well. And by the way, I was on the Historic District Commission for six years, Chair for two, and on the Board of Cobblestone Farm for two years. So I speak from that perspective, but I speak here supporting this as an individual person.  I'd also like to thank the last caller for their remarks on that particular item. I believe two items, maybe. And I also want to speak about CA9. And I suggest that you pull this for discussion from the consent agenda. I'm not against it, but I think the discussion of it would be valuable to everybody. We have a $2 million contribution to the Affordable Housing Fund as part of the TUD, and they're looking  actually have 15 units on site, which would be the right math, I'm guessing. And the question is, as a community, what do we prefer? Do we prefer to have the units on site when we have these type of developments, or do we prefer the money paid in lieu? Rather than me telling you right now, I think the discussion  Should be opened up and let's hear from you and it probably is an ongoing discussion Recently announced was the five corners PUD a state and package and they're going to be paying a few million dollars affordable housing fund So if we'd rather have the units on site or not, that's the 30 seconds and some and something that's a community and you as our representatives I should be communicating with the developer about I  People know from my past speeches that I am a proponent of flexible development options, including but not limited to PUDs. So I look forward to having actual affordable housing units built on site at this development. And then the best decisions made at some of the other PUDs in terms of where the money goes to actual units being built or to the affordable housing fund, which can be leveraged.",Urban Development
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,560.487,628.847,"But consider this, you get bids for a house renovation, $300,000 local contract, another bid, $200,000. Tell me, would you pay the extra $100,000, 50% higher, assuming, of course, you can afford it? If not, why should we? If the spread was close, it makes sense, but not 50%. On the Bailey contracts, unlike the typical multiple bids on large contracts of this type, this time Bailey was the only bidder. Last year, if you remember, Council Members Iyer and Rodina twice convinced you  to override staff recommendations to hire lower bidders in favor of Bailey. Two well-established local contractors with lots of past city jobs have said since they might not even spend the time and dollars working up bids if this process like that continues to be used. I can't blame them. And now it looks like no one wants to even compete with Bailey. So it appears in less than a year, implementation of best value has resulted in potential  much higher bids, $1.6 million, $2.5 million on an annual basis, and has completely eliminated competitive bidding of the work that Bailey likes to do. Who knows how much that will eventually cost us.",Governance and Civic Engagement
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,452.875,548.11,"My name is Ralph McKee, 5th Ward. I'm speaking for CA1 and CA3, which award major contracts to CA Hall and Bailey Exchange. I sent a detailed email with a link to former council member Nelson's meticulous analysis. I hope he had a chance to read them. If at all possible, these contracts should be postponed until a thorough evaluation is made. The four contracts described in my email illustrate how flawed implementation of our best value policy has already potentially wasted almost $1.6 million in just eight months.  over competing qualified lower bids and appears to have chilled competitive bidding. This is real money. Failure to ask hard questions would be the height of fiscal irresponsibility. Ask yourself this, what are we getting for that $1.6 million? I recognize the community voted to approve best value. I had mixed feelings about it then and unfortunately it looks like some problems raised then have now occurred. It's your responsibility to deal with them. Look at the CA Hall contract. It's $755,000, three quarters of a million.  Higher than the low bid. Staff's using a five-factor scoring system for awarding contracts. I'll leave aside for now the issue of weighting items like worker development equally with cost and qualifications. Let's look at the detail. TA Hall scored 83, the lower bidder 80. That small scoring difference was a four-point difference in social equity and sustainability.  Ask this, what was that based on? Then ask, what are we getting for that $755,000? There might be good answers, but those questions need to be asked. Next, look at the August 837,000 AZ-SHMINA contract, 279,000 higher, 50% higher than the low bid. AZ scored 74, the other bidder 67. The difference was local workers and apprentice program and better benefits, nice things.",Governance and Civic Engagement
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,444.747,450.39,Can you hear me?,Other
AA_01_23_23,AA,"Ann Arbor, MI",2023-01-23,2023-01-01,Training,Public Comment,Commenter,289.3,423.456,"Hi. I'm calling about the East Medical Center Drive Bridge, aka that damn bridge. And I'm glad that some work has been done  To make the proposal better. And I'm glad that some people are willing to rebid this project rather than jumping off the cliff of committing us entirely to car culture with no With no  consideration for pedestrian use or non-motorized use, but I wish that the proposal could be slightly stronger. I wish that we were not adding a lane for cars at all, even if we were coming up with wider sidewalks, which is what's proposed in the substitute resolution today, which I certainly hope you'll pass that rather than the original proposal. But I think it would be even better if we were not widening the bridge at all.  or if we were to widen the bridge and make it, if we were widening the bridge, I want it to be clear to the new design contract that it will only be for the purpose of non-motorized transit and that we will not be widening the bridge for any car uses. Like it says in the substitute proposal, this is,  Car uses of the bridge goes against our non-motorized transit plan, our transit plan, our 820 plan, and this is the wrong time to be committing to car culture for decades to come. And so I hope that we see a version of this which  will not widen the bridge except for insofar as it's required to widen the sidewalks. And other than that, thanks for having the courage to rework the design at least some. And I think that we can do better, and I hope to see that tonight.",Transportation and Mobility
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,287.0,457.0,"Thank you, Mayor Taylor. I'm Ken Garber, Ward 2. C1 on your agenda is likely your most important rezoning vote all year.  It will make the village project a by right development for planning commission approval. So if you want to see changes, now's the time between now and second reading. My view is this, Ann Arbor needs the housing and Robertson Brothers is a reputable builder. But this is a plan for 1993, not 2023. This developer is stuck in what economists refer to as status quo bias.  It does not grasp that the climate emergency dictates that we do everything differently, including construction. The village's for sale homes will be all electric, but the apartments, there will be 320 with more planned, will have gas heat. This directly conflicts with strategy two, action one of the 820 plan, which includes the following assumption, quote, all new residential and commercial buildings are designed and built to operate without the use of natural gas, end quote.  And strategy three, action two, quote, all new construction from 2022 to 2030 and beyond is built to net zero energy standards, which includes no natural gas consumption, end quote. Our Office of Sustainability and Innovations reviewed the village last July and wrote this, quote, the use of fossil fuels in any capacity goes against the goals of 820, end quote.  I calculate that the village's 320 apartments will produce 2,064 metric tons a year CO2 equivalent emissions just from burning gas. That almost cancels out the 2,446 metric tons a year that the city's Enerlogix solar at city facilities project will prevent. Gasoline savings from converting commuters to village residents will help, but will only offset about one fifth the damage.  We're told the apartments will be electrification ready, which means that they'll have a 220-volt panel for when it's time to replace the furnace. But gas furnaces have a 15- to 20-year lifetime. We can't wait that long for them to fail. And a heat pump for furnace swap often won't work because ducted systems are inefficient. The affordability versus sustainability narrative is a false one. Look at the apartment project at 1815 North Maple. It achieves both.  A Robertson Brothers consultant wrote that tenant utility bills would be 20% to 30% higher at the village with electric heat. But they used DTE's October 2021 gas rate of $0.67 per therm. That rate is now $0.89, or 33% higher, while electric rates are the same. The operating cost advantage for gas over high efficiency heat pumps is gone, at least for now. Tighter buildings with rooftop solar would ensure affordability. Thank you.",Environment and Sustainability
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,465.0,652.0,"Good evening. It's wonderful to be back on this side of the podium again. I received an email or actually a text message tonight at 637 from a DTE executive. DTE must be monitoring who's speaking.  Public comment making good progress miss dig and permit submitted working to expedite permit with city staff if all goes well We may be able to start work Wednesday or Thursday weather permitting this is regarding the mid-block crosswalk on  Fuller, that was a site of a fatality in 2016. I stood at this podium three or four times and begged the city to address the lack of lighting. The closest streetlight was 132 feet away. When the child was killed, the driver was not found at fault because a driver could not have reasonably seen the child in the crosswalk. I submitted a ticket on January 9th of this year after  The lights had been out for some time. Now we are getting to the point of contacting Mystic. I'm not going to go into all the details, but it is unconscionable for the city of Ann Arbor to not refer street lighting and illumination of crosswalks to the Transportation Commission. For some reason, it belongs to some other department somewhere that seems to be called Kathy Griswold.  We have to address this. So tonight I'm talking about DC one resolution to commence.  a collaborative planning process regarding the bridge. Obviously, we weren't collaborating and planning until certain people arrived on council. But anyway, given the projected cost increase of over $2 million, we need to look at this from a historical perspective and in the context of the greater need for pedestrian and cycling infrastructure in this community, especially crosswalk illumination.  So while we're working on tweaking this bridge one more time, we have hundreds of street lights that are out and hundreds, if not thousands, of crosswalks without optimal lighting, which is positive contrast lighting. So I've already talked about what's happened at Huron High School.  The DTE executive believes that it's two circuits that are connected to at least 35 lights. And these circuits, underground circuits, get damaged from all the development and digging and whatever we're doing. And so they may have to restring lighting. In conclusion, I was going to talk a lot more about the University of Michigan and how we're collaborating with them right now, but I'll save that  please light our crosswalks.",Transportation and Mobility
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,706.0,822.0,"Ben Castle, artist, and founding director of the Express UAS Foundation in our studios. And my call tonight is in preparation for agenda items coming up on the horizon. In case you didn't hear, Ann Arbor City Council awarded $3.5 million for an unarmed response program, and $1.6 million for a universal basic income program, and $500,000 for an arts program.  which is all fabulous, and I really do give a round of applause to everyone who's been involved. And as I've been sitting thinking about these things, it seems to think about the overlap in all of these programs, in the mission, and the modes of happening. And I start to imagine sacred healers, and massage therapists, and acupuncturists, and hypnotists, and art therapists with decades of experience that prove that sometimes there's putting some pain  in front of someone or challenging them to a staring contest with a pair of soft eyes actually de-escalate very high-intensity situations. And so we're calling tonight to consider a new community council, a citizen circle up, a group of cultural ambassadors who are charged with being lubrication for the community to unwind and see if so. If you, QDI,  a universal basic income with unarmed response, and art. All of these things come together in this beautiful program that we're trying to roll out. And I love you all, and I believe that fun, audacious, creative, healing, fabulous, communal, and individual work is what the heads want, why the centuries of colonial DNA  Thank you. Our next speaker is Henry Herskovitz.",General Community Organizing
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,663.0,686.0,"Good evening. What do we all want? Love, warmth,  When we are no longer pretending, when we are floating in our imagination, when we are",Other
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,1229.0,1416.0,"As we were talking about, the violence that Israel generates and perpetuates and disseminates finds its way to the streets of America and it kills. Taya Nichols is a victim of Israel crime and Israel violence.  Policemen in Memphis, Tennessee, the high-ranking policemen there, were trained in Israel. That is how filthy Israel is. And if you want to know how terrible people of Palestine feel, I want you to revisit the videos of Tyre Nichols in the hands of those hyenas killing him. And remember, children of Palestine are suffering that same torture every single day of the week.  with U.S. tax dollars. The United States gives billions of dollars each year, four billion a year goes to Israeli government, which makes it into bullets and bombs and torture on Palestinian people. And I myself have been coming here for 20 years asking these people here who look like human beings, but in effect  If someone turns its back to the dying children of Palestine after they've been given opportunity time and time again to speak up and protect them, and they haven't, are they human beings? In my opinion, they are less than dogs, poor dogs. I don't want to offend dogs. This mayor here, he's a racist against people of Palestine. He has time and time again protected Israel. This woman, Jenier, she is a racist dog.  Children of Palestine are dying while you sit and turn a cold shoulder and blind eyes to the death and destruction of Palestinians year after year. That makes you a racist. What they did to Tyre, they do to Palestinian people every day of the week on your watch. You are racist. I demand again and again, say the simplest thing, we are against military aid to Israel.  Save your own humanity and save the lives of many Palestinians who suffer the fate of tired every day of the week. That is every day of the week, ma'am. Every day of the week they die in the hands of dogs worse than the police in Memphis.  This town has hundreds and thousands of people who have come here who have demanded action against Israel. Yet you guys do nothing. Year after year, 20 years, since 1980s, people have been coming here asking for action against Israel. And we have burned it down to the simplest sentence. We are against military aid to Israel. Say it or be called dogs and racists.",Israel-Palestine
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,1042.0,1225.0,"I'm not here to talk about European history tonight. All of my ancestors in Poland were murdered by Hitler. That's a fact. I can't find any of them. And in my mind, Israel is exactly the same as Nazi Germany. Exactly the same.  And they prove it every day. Even down to the level even down to the level of training. American police forces for example, the top brass of the Memphis Police Department got training in Israel for God's sake.  The new and you see you see that now Tyree Nichols is dead beaten to death by Memphis police. I'm not ready to Pat the Memphis police on the back.  By the way, while your tax dollars turbocharged the Israeli military, Israel is shooting and bombing its way across occupied Palestine, leaving behind a pile of dead Palestinian bodies, which you are responsible for. You have been blocking the resolution against military aid to Israel for years. Racist dogs that you are.  While a guy named Ben Gavir is now Israel's racist national security minister, he appeared, he appeared in a political cartoon, which landed in council member Jen Iyer's hands last meeting. That cartoon showed Iyer sporting a dog collar, riding with Biden and Ben Gavir. And when you consider  how much money she got from old friends of the Israel Defense Forces for her campaign, that cartoon was not too far off, was it? How dare you take money for your campaign from old friends of the Israel Defense Forces while the IDF murders Palestinians? Council Member Iyer, how dare you?  Only a racist goddamn dog would do something like that, in my opinion. And of course, Ayer went crazy when she saw that cartoon. She tore it up. She went batshit crazy. She threw the pieces all over the carpet, proving herself to be really, in my opinion, an incontinent dog for the apartheid state of Israel, coming soon to a carpet near you.  Vote her out at the next election.",Israel-Palestine
AA_02_06_23,AA,"Ann Arbor, MI",2023-02-06,2023-02-01,Training,Public Comment,Commenter,853.0,1033.0,"Good evening. On January 27, parts of the world celebrated International Holocaust Remembrance Day. Actually, that was just the official day of remembrance. The real Remembrance Day is every day of the year, and if you don't believe that, merely create for yourself a Google alert on the word Holocaust.  The reason for this daily reminding is to fix forever in people's minds the eternal suffering and innocence of the Jewish people. Tonight, I'd like to focus on this alleged Jewish innocence, the innocence that is programmed into our minds by Hollywood, the media, campus, statues, and museums throughout America. We are taught that National Socialists of Germany wished to exterminate the Jews for no other reason than that they were Jews.  We are taught that Jews did nothing to deserve this alleged extermination and were like innocent lambs being led to slaughter. But maybe in 1933, Jews were not as innocent as we were led to believe. The headline of the March 24th edition of London's Daily Express read, Judea declares war on Germany. Jews in all the world unite in action. From the body of the article,  The Jewish wholesaler will quit his house, the banker his stock exchange, the merchant his business, and the beggar his humble hut in order to join the holy war against Hitler's people. And this international call to boycott really was against the German people. Jewish elites knew that the boycott would cause the starvation, the deaths of 30% of Germany's population.  A Jewish newspaper called Nasha Resch wrote, the war against Germany will be waged by all Jewish communities, conferences, congresses, by every individual Jew. Thereby, the war against Germany will ideologically enliven and promote our interests, which require that Germany be wholly destroyed.  Samuel Untermyer, president of the World Jewish Economic Federation, spewed falsehoods in his hate-driven speeches designed to whip up support for this Jewish-led boycott. He said, Germany has been converted from a nation of culture into a veritable hell of cruel and savage beasts. But in fact,  This economic war by Jews against Germany in 1933 occurred long before there was any such thing as sanctions or reprisals of any kind against European Jews. Innocent or warlike, as the Ann Arbor News said today, the past rediscovered. Thank you.",Israel-Palestine
AA_02_21_23,AA,"Ann Arbor, MI",2023-02-21,2023-02-01,Training,Public Comment,Commenter,835.348,975.741,"Next up we have Lenny Sinclair. Everybody heard of the thing about  If you don't remember the past, you're bound to repeat it. And I would like to explain a little bit about what happened to us about 50 years ago in Ann Arbor and in the Ann Arbor City Council. When my husband, my ex-husband, John Sinclair, got out of jail after two and a half years, he started  back where he left off before he went to jail, and that's promoting music, managing bands, and he organized the 1972 and the 1973 Blues and Jazz Festivals in Ann Arbor, which were a great success and set the standard for festivals all in the country in terms of booking. And comes 1974,  The composition of the city council changed and there were people in the city council who denied us the permit to have the next festival in Detroit.  which was devastating because we had already contracted for the musicians to appear and had invested a lot of money. At the last minute, Windsor, University of Windsor, allowed us to have the festival in Windsor, which was a great disaster.  and led to us having to declare bankruptcy and having to move out of Ann Arbor and move to Detroit. That was in 1972, 51 years ago. So I just want to say that please, city council, don't cancel this culture on us.  That is our culture. We've been fighting for it and now it's legal. And now you want to cancel it? No, please don't. Thank you very much.",Arts and Culture
AA_02_21_23,AA,"Ann Arbor, MI",2023-02-21,2023-02-01,Training,Public Comment,Commenter,679.143,832.325,"Hello. So the people of the cannabis culture community, whether it's medical or recreational, have spent and lost too much time in their homes hiding, in a car, behind a building. There isn't many events besides the hash bash over the years leading up to legalization.  This is one of the places where it's like a family reunion. We all meet family, friends, we talk about what's going on in the community, what are we gonna do for the next year, and how are we gonna structure the legalization, the recreational, and the medical all together to come together. A lot of the cannabis money that's given to the state of Michigan and to Ann Arbor  is from these stores. These stores are going to be on the Monroe Street Fair. They're the ones there supporting and giving them, the people, the community, education, the knowledge. I come from a place where I had a family member hurt in a car accident, filled him with drugs from the hospital.  If it wasn't for cannabis, this person wouldn't walk. So we need to be able to have a place where we can all meet and rejoice and, shoot, have a place to get together. Ann Arbor has always been the structured place. I've lived here for 40 years. This has been the place. Whether there's a permit or not, like this gentleman said, the people are coming. And there's nowhere for them to use the bathroom. Simple things that have to happen, except for on the Monroe Street Fair.  And boy, I've been there every year. The crew comes out, cleans up everything, and it's in perfect condition. I, over the years, have never seen where the police had more than good interaction with people at both events, which really, truly is the same people walking from one to the other.  the police are very friendly and really don't have anything to do besides watch all of us. So I don't believe the conflict of this football game in April in the mud is gonna be a conflict with this problem that we're having here. It should be a no-brainer that Ann Arbor was the one. They're known for the hash bash around the world. People come from around the world.  famous people and the medically ill that have somewhere to go. So thank you for your time.",Arts and Culture
